"id","name","name_unac","state"
"4320701","Sobradinho","Sobradinho","RS"
"4320800","Soledade","Soledade","RS"
"4320859","Tabaí","Tabai","RS"
"4320909","Tapejara","Tapejara","RS"
"4321006","Tapera","Tapera","RS"
"4321105","Tapes","Tapes","RS"
"4321204","Taquara","Taquara","RS"
"4321303","Taquari","Taquari","RS"
"4321329","Taquaruçu do Sul","Taquarucu do Sul","RS"
"4321352","Tavares","Tavares","RS"
"4321402","Tenente Portela","Tenente Portela","RS"
"4321436","Terra de Areia","Terra de Areia","RS"
"4321451","Teutônia","Teutonia","RS"
"4321469","Tio Hugo","Tio Hugo","RS"
"4321477","Tiradentes do Sul","Tiradentes do Sul","RS"
"4321493","Toropi","Toropi","RS"
"4321501","Torres","Torres","RS"
"4321600","Tramandaí","Tramandai","RS"
"4321626","Travesseiro","Travesseiro","RS"
"4321634","Três Arroios","Tres Arroios","RS"
"4321667","Três Cachoeiras","Tres Cachoeiras","RS"
"4321709","Três Coroas","Tres Coroas","RS"
"4321808","Três de Maio","Tres de Maio","RS"
"4321832","Três Forquilhas","Tres Forquilhas","RS"
"4321857","Três Palmeiras","Tres Palmeiras","RS"
"4321907","Três Passos","Tres Passos","RS"
"4321956","Trindade do Sul","Trindade do Sul","RS"
"4322004","Triunfo","Triunfo","RS"
"4322103","Tucunduva","Tucunduva","RS"
"4322152","Tunas","Tunas","RS"
"4322186","Tupanci do Sul","Tupanci do Sul","RS"
"4322202","Tupanciretã","Tupancireta","RS"
"4322251","Tupandi","Tupandi","RS"
"4322301","Tuparendi","Tuparendi","RS"
"4322327","Turuçu","Turucu","RS"
"4322343","Ubiretama","Ubiretama","RS"
"4322350","União da Serra","Uniao da Serra","RS"
"4322376","Unistalda","Unistalda","RS"
"4322400","Uruguaiana","Uruguaiana","RS"
"4322509","Vacaria","Vacaria","RS"
"4322525","Vale Verde","Vale Verde","RS"
"4322533","Vale do Sol","Vale do Sol","RS"
"4322541","Vale Real","Vale Real","RS"
"4322558","Vanini","Vanini","RS"
"4322608","Venâncio Aires","Venancio Aires","RS"
"4322707","Vera Cruz","Vera Cruz","RS"
"4322806","Veranópolis","Veranopolis","RS"
"4322855","Vespasiano Corrêa","Vespasiano Correa","RS"
"4322905","Viadutos","Viadutos","RS"
"4323002","Viamão","Viamao","RS"
"4323101","Vicente Dutra","Vicente Dutra","RS"
"4323200","Victor Graeff","Victor Graeff","RS"
"4323309","Vila Flores","Vila Flores","RS"
"4323358","Vila Lângaro","Vila Langaro","RS"
"4323408","Vila Maria","Vila Maria","RS"
"4323457","Vila Nova do Sul","Vila Nova do Sul","RS"
"4323507","Vista Alegre","Vista Alegre","RS"
"4323606","Vista Alegre do Prata","Vista Alegre do Prata","RS"
"4323705","Vista Gaúcha","Vista Gaucha","RS"
"4323754","Vitória das Missões","Vitoria das Missoes","RS"
"4323770","Westfália","Westfalia","RS"
"4323804","Xangri-lá","Xangri-la","RS"
"4200051","Abdon Batista","Abdon Batista","SC"
"4200101","Abelardo Luz","Abelardo Luz","SC"
"4200200","Agrolândia","Agrolandia","SC"
"4200309","Agronômica","Agronomica","SC"
"4200408","Água Doce","Agua Doce","SC"
"4200507","Águas de Chapecó","Aguas de Chapeco","SC"
"4200556","Águas Frias","Aguas Frias","SC"
"4200606","Águas Mornas","Aguas Mornas","SC"
"4200705","Alfredo Wagner","Alfredo Wagner","SC"
"4200754","Alto Bela Vista","Alto Bela Vista","SC"
"4200804","Anchieta","Anchieta","SC"
"4200903","Angelina","Angelina","SC"
"4201000","Anita Garibaldi","Anita Garibaldi","SC"
"4201109","Anitápolis","Anitapolis","SC"
"4201208","Antônio Carlos","Antonio Carlos","SC"
"4201257","Apiúna","Apiuna","SC"
"4201273","Arabutã","Arabuta","SC"
"4201307","Araquari","Araquari","SC"
"4201406","Araranguá","Ararangua","SC"
"4201505","Armazém","Armazem","SC"
"4201604","Arroio Trinta","Arroio Trinta","SC"
"4201653","Arvoredo","Arvoredo","SC"
"4201703","Ascurra","Ascurra","SC"
"4201802","Atalanta","Atalanta","SC"
"4201901","Aurora","Aurora","SC"
"4201950","Balneário Arroio do Silva","Balneario Arroio do Silva","SC"
"4202008","Balneário Camboriú","Balneario Camboriu","SC"
"4202057","Balneário Barra do Sul","Balneario Barra do Sul","SC"
"4202073","Balneário Gaivota","Balneario Gaivota","SC"
"4202081","Bandeirante","Bandeirante","SC"
"4202099","Barra Bonita","Barra Bonita","SC"
"4202107","Barra Velha","Barra Velha","SC"
"4202131","Bela Vista do Toldo","Bela Vista do Toldo","SC"
"4202156","Belmonte","Belmonte","SC"
"4202206","Benedito Novo","Benedito Novo","SC"
"4202305","Biguaçu","Biguacu","SC"
"4202404","Blumenau","Blumenau","SC"
"4202438","Bocaina do Sul","Bocaina do Sul","SC"
"4202453","Bombinhas","Bombinhas","SC"
"4202503","Bom Jardim da Serra","Bom Jardim da Serra","SC"
"4202537","Bom Jesus","Bom Jesus","SC"
"4202578","Bom Jesus do Oeste","Bom Jesus do Oeste","SC"
"4202602","Bom Retiro","Bom Retiro","SC"
"4202701","Botuverá","Botuvera","SC"
"4202800","Braço do Norte","Braco do Norte","SC"
"4202859","Braço do Trombudo","Braco do Trombudo","SC"
"4202875","Brunópolis","Brunopolis","SC"
"4202909","Brusque","Brusque","SC"
"4203006","Caçador","Cacador","SC"
"4203105","Caibi","Caibi","SC"
"4203154","Calmon","Calmon","SC"
"4203204","Camboriú","Camboriu","SC"
"4203253","Capão Alto","Capao Alto","SC"
"4203303","Campo Alegre","Campo Alegre","SC"
"4203402","Campo Belo do Sul","Campo Belo do Sul","SC"
"4203501","Campo Erê","Campo Ere","SC"
"4203600","Campos Novos","Campos Novos","SC"
"4203709","Canelinha","Canelinha","SC"
"4203808","Canoinhas","Canoinhas","SC"
"4203907","Capinzal","Capinzal","SC"
"4203956","Capivari de Baixo","Capivari de Baixo","SC"
"4204004","Catanduvas","Catanduvas","SC"
"4204103","Caxambu do Sul","Caxambu do Sul","SC"
"4204152","Celso Ramos","Celso Ramos","SC"
"4204178","Cerro Negro","Cerro Negro","SC"
"4204194","Chapadão do Lageado","Chapadao do Lageado","SC"
"4204202","Chapecó","Chapeco","SC"
"4204251","Cocal do Sul","Cocal do Sul","SC"
"4204301","Concórdia","Concordia","SC"
"4204350","Cordilheira Alta","Cordilheira Alta","SC"
"4204400","Coronel Freitas","Coronel Freitas","SC"
"4204459","Coronel Martins","Coronel Martins","SC"
"4204509","Corupá","Corupa","SC"
"4204558","Correia Pinto","Correia Pinto","SC"
"4204608","Criciúma","Criciuma","SC"
"4204707","Cunha Porã","Cunha Pora","SC"
"4204756","Cunhataí","Cunhatai","SC"
"4204806","Curitibanos","Curitibanos","SC"
"4204905","Descanso","Descanso","SC"
"4205001","Dionísio Cerqueira","Dionisio Cerqueira","SC"
"4205100","Dona Emma","Dona Emma","SC"
"4205159","Doutor Pedrinho","Doutor Pedrinho","SC"
"4205175","Entre Rios","Entre Rios","SC"
"4205191","Ermo","Ermo","SC"
"4205209","Erval Velho","Erval Velho","SC"
"4205308","Faxinal dos Guedes","Faxinal dos Guedes","SC"
"4205357","Flor do Sertão","Flor do Sertao","SC"
"4205407","Florianópolis","Florianopolis","SC"
"4205431","Formosa do Sul","Formosa do Sul","SC"
"4205456","Forquilhinha","Forquilhinha","SC"
"4205506","Fraiburgo","Fraiburgo","SC"
"4205555","Frei Rogério","Frei Rogerio","SC"
"4205605","Galvão","Galvao","SC"
"4205704","Garopaba","Garopaba","SC"
"4205803","Garuva","Garuva","SC"
"4205902","Gaspar","Gaspar","SC"
"4206009","Governador Celso Ramos","Governador Celso Ramos","SC"
"4206108","Grão-Pará","Grao-Para","SC"
"4206207","Gravatal","Gravatal","SC"
"4206306","Guabiruba","Guabiruba","SC"
"4206405","Guaraciaba","Guaraciaba","SC"
"4206504","Guaramirim","Guaramirim","SC"
"4206603","Guarujá do Sul","Guaruja do Sul","SC"
"4206652","Guatambú","Guatambu","SC"
"4206702","Herval d'Oeste","Herval d'Oeste","SC"
"4206751","Ibiam","Ibiam","SC"
"4206801","Ibicaré","Ibicare","SC"
"4206900","Ibirama","Ibirama","SC"
"4207007","Içara","Icara","SC"
"4207106","Ilhota","Ilhota","SC"
"4207205","Imaruí","Imarui","SC"
"4207304","Imbituba","Imbituba","SC"
"4207403","Imbuia","Imbuia","SC"
"4207502","Indaial","Indaial","SC"
"4207577","Iomerê","Iomere","SC"
"4207601","Ipira","Ipira","SC"
"4207650","Iporã do Oeste","Ipora do Oeste","SC"
"4207684","Ipuaçu","Ipuacu","SC"
"4207700","Ipumirim","Ipumirim","SC"
"4207759","Iraceminha","Iraceminha","SC"
"4207809","Irani","Irani","SC"
"4207858","Irati","Irati","SC"
"4207908","Irineópolis","Irineopolis","SC"
"4208005","Itá","Ita","SC"
"4208104","Itaiópolis","Itaiopolis","SC"
"4208203","Itajaí","Itajai","SC"
"4208302","Itapema","Itapema","SC"
"4208401","Itapiranga","Itapiranga","SC"
"4208450","Itapoá","Itapoa","SC"
"4208500","Ituporanga","Ituporanga","SC"
"4208609","Jaborá","Jabora","SC"
"4208708","Jacinto Machado","Jacinto Machado","SC"
"4208807","Jaguaruna","Jaguaruna","SC"
"4208906","Jaraguá do Sul","Jaragua do Sul","SC"
"4208955","Jardinópolis","Jardinopolis","SC"
"4209003","Joaçaba","Joacaba","SC"
"4209102","Joinville","Joinville","SC"
"4209151","José Boiteux","Jose Boiteux","SC"
"4209177","Jupiá","Jupia","SC"
"4209201","Lacerdópolis","Lacerdopolis","SC"
"4209300","Lages","Lages","SC"
"4209409","Laguna","Laguna","SC"
"4209458","Lajeado Grande","Lajeado Grande","SC"
"4209508","Laurentino","Laurentino","SC"
"4209607","Lauro Müller","Lauro Muller","SC"
"4209706","Lebon Régis","Lebon Regis","SC"
"4209805","Leoberto Leal","Leoberto Leal","SC"
"4209854","Lindóia do Sul","Lindoia do Sul","SC"
"4209904","Lontras","Lontras","SC"
"4210001","Luiz Alves","Luiz Alves","SC"
"4210035","Luzerna","Luzerna","SC"
"4210050","Macieira","Macieira","SC"
"4210100","Mafra","Mafra","SC"
"4210209","Major Gercino","Major Gercino","SC"
"4210308","Major Vieira","Major Vieira","SC"
"4210407","Maracajá","Maracaja","SC"
"4210506","Maravilha","Maravilha","SC"
"4210555","Marema","Marema","SC"
"4210605","Massaranduba","Massaranduba","SC"
"4210704","Matos Costa","Matos Costa","SC"
"4210803","Meleiro","Meleiro","SC"
"4210852","Mirim Doce","Mirim Doce","SC"
"4210902","Modelo","Modelo","SC"
"4211009","Mondaí","Mondai","SC"
"4211058","Monte Carlo","Monte Carlo","SC"
"4211108","Monte Castelo","Monte Castelo","SC"
"4211207","Morro da Fumaça","Morro da Fumaca","SC"
"4211256","Morro Grande","Morro Grande","SC"
"4211306","Navegantes","Navegantes","SC"
"4211405","Nova Erechim","Nova Erechim","SC"
"4211454","Nova Itaberaba","Nova Itaberaba","SC"
"4211504","Nova Trento","Nova Trento","SC"
"4211603","Nova Veneza","Nova Veneza","SC"
"4211652","Novo Horizonte","Novo Horizonte","SC"
"4211702","Orleans","Orleans","SC"
"4211751","Otacílio Costa","Otacilio Costa","SC"
"4211801","Ouro","Ouro","SC"
"4211850","Ouro Verde","Ouro Verde","SC"
"4211876","Paial","Paial","SC"
"4211892","Painel","Painel","SC"
"4211900","Palhoça","Palhoca","SC"
"4212007","Palma Sola","Palma Sola","SC"
"4212056","Palmeira","Palmeira","SC"
"4212106","Palmitos","Palmitos","SC"
"4212205","Papanduva","Papanduva","SC"
"4212239","Paraíso","Paraiso","SC"
"4212254","Passo de Torres","Passo de Torres","SC"
"4212270","Passos Maia","Passos Maia","SC"
"4212304","Paulo Lopes","Paulo Lopes","SC"
"4212403","Pedras Grandes","Pedras Grandes","SC"
"4212502","Penha","Penha","SC"
"4212601","Peritiba","Peritiba","SC"
"4212650","Pescaria Brava","Pescaria Brava","SC"
"4212700","Petrolândia","Petrolandia","SC"
"4212809","Balneário Piçarras","Balneario Picarras","SC"
"4212908","Pinhalzinho","Pinhalzinho","SC"
"4213005","Pinheiro Preto","Pinheiro Preto","SC"
"4213104","Piratuba","Piratuba","SC"
"4213153","Planalto Alegre","Planalto Alegre","SC"
"4213203","Pomerode","Pomerode","SC"
"4213302","Ponte Alta","Ponte Alta","SC"
"4213351","Ponte Alta do Norte","Ponte Alta do Norte","SC"
"4213401","Ponte Serrada","Ponte Serrada","SC"
"4213500","Porto Belo","Porto Belo","SC"
"4213609","Porto União","Porto Uniao","SC"
"4213708","Pouso Redondo","Pouso Redondo","SC"
"4213807","Praia Grande","Praia Grande","SC"
"4213906","Presidente Castello Branco","Presidente Castello Branco","SC"
"4214003","Presidente Getúlio","Presidente Getulio","SC"
"4214102","Presidente Nereu","Presidente Nereu","SC"
"4214151","Princesa","Princesa","SC"
"4214201","Quilombo","Quilombo","SC"
"4214300","Rancho Queimado","Rancho Queimado","SC"
"4214409","Rio das Antas","Rio das Antas","SC"
"4214508","Rio do Campo","Rio do Campo","SC"
"4214607","Rio do Oeste","Rio do Oeste","SC"
"4214706","Rio dos Cedros","Rio dos Cedros","SC"
"4214805","Rio do Sul","Rio do Sul","SC"
"4214904","Rio Fortuna","Rio Fortuna","SC"
"4215000","Rio Negrinho","Rio Negrinho","SC"
"4215059","Rio Rufino","Rio Rufino","SC"
"4215075","Riqueza","Riqueza","SC"
"4215109","Rodeio","Rodeio","SC"
"4215208","Romelândia","Romelandia","SC"
"4215307","Salete","Salete","SC"
"4215356","Saltinho","Saltinho","SC"
"4215406","Salto Veloso","Salto Veloso","SC"
"4215455","Sangão","Sangao","SC"
"4215505","Santa Cecília","Santa Cecilia","SC"
"4215554","Santa Helena","Santa Helena","SC"
"4215604","Santa Rosa de Lima","Santa Rosa de Lima","SC"
"4215653","Santa Rosa do Sul","Santa Rosa do Sul","SC"
"4215679","Santa Terezinha","Santa Terezinha","SC"
"4215687","Santa Terezinha do Progresso","Santa Terezinha do Progresso","SC"
"4215695","Santiago do Sul","Santiago do Sul","SC"
"4215703","Santo Amaro da Imperatriz","Santo Amaro da Imperatriz","SC"
"4215752","São Bernardino","Sao Bernardino","SC"
"4215802","São Bento do Sul","Sao Bento do Sul","SC"
"4215901","São Bonifácio","Sao Bonifacio","SC"
"4216008","São Carlos","Sao Carlos","SC"
"4216057","São Cristóvão do Sul","Sao Cristovao do Sul","SC"
"4216107","São Domingos","Sao Domingos","SC"
"4216206","São Francisco do Sul","Sao Francisco do Sul","SC"
"4216255","São João do Oeste","Sao Joao do Oeste","SC"
"4216305","São João Batista","Sao Joao Batista","SC"
"4216354","São João do Itaperiú","Sao Joao do Itaperiu","SC"
"4216404","São João do Sul","Sao Joao do Sul","SC"
"4216503","São Joaquim","Sao Joaquim","SC"
"4216602","São José","Sao Jose","SC"
"4216701","São José do Cedro","Sao Jose do Cedro","SC"
"4216800","São José do Cerrito","Sao Jose do Cerrito","SC"
"4216909","São Lourenço do Oeste","Sao Lourenco do Oeste","SC"
"4217006","São Ludgero","Sao Ludgero","SC"
"4217105","São Martinho","Sao Martinho","SC"
"4217154","São Miguel da Boa Vista","Sao Miguel da Boa Vista","SC"
"4217204","São Miguel do Oeste","Sao Miguel do Oeste","SC"
"4217253","São Pedro de Alcântara","Sao Pedro de Alcantara","SC"
"4217303","Saudades","Saudades","SC"
"4217402","Schroeder","Schroeder","SC"
"4217501","Seara","Seara","SC"
"4217550","Serra Alta","Serra Alta","SC"
"4217600","Siderópolis","Sideropolis","SC"
"4217709","Sombrio","Sombrio","SC"
"4217758","Sul Brasil","Sul Brasil","SC"
"4217808","Taió","Taio","SC"
"4217907","Tangará","Tangara","SC"
"4217956","Tigrinhos","Tigrinhos","SC"
"4218004","Tijucas","Tijucas","SC"
"4218103","Timbé do Sul","Timbe do Sul","SC"
"4218202","Timbó","Timbo","SC"
"4218251","Timbó Grande","Timbo Grande","SC"
"4218301","Três Barras","Tres Barras","SC"
"4218350","Treviso","Treviso","SC"
"4218400","Treze de Maio","Treze de Maio","SC"
"4218509","Treze Tílias","Treze Tilias","SC"
"4218608","Trombudo Central","Trombudo Central","SC"
"4218707","Tubarão","Tubarao","SC"
"4218756","Tunápolis","Tunapolis","SC"
"4218806","Turvo","Turvo","SC"
"4218855","União do Oeste","Uniao do Oeste","SC"
"4218905","Urubici","Urubici","SC"
"4218954","Urupema","Urupema","SC"
"4219002","Urussanga","Urussanga","SC"
"4219101","Vargeão","Vargeao","SC"
"4219150","Vargem","Vargem","SC"
"4219176","Vargem Bonita","Vargem Bonita","SC"
"4219200","Vidal Ramos","Vidal Ramos","SC"
"4219309","Videira","Videira","SC"
"4219358","Vitor Meireles","Vitor Meireles","SC"
"4219408","Witmarsum","Witmarsum","SC"
"4219507","Xanxerê","Xanxere","SC"
"4219606","Xavantina","Xavantina","SC"
"4219705","Xaxim","Xaxim","SC"
"4219853","Zortéa","Zortea","SC"
"4220000","Balneário Rincão","Balneario Rincao","SC"
"2800100","Amparo do São Francisco","Amparo do Sao Francisco","SE"
"2800209","Aquidabã","Aquidaba","SE"
"2800308","Aracaju","Aracaju","SE"
"2800407","Arauá","Araua","SE"
"2800506","Areia Branca","Areia Branca","SE"
"2800605","Barra dos Coqueiros","Barra dos Coqueiros","SE"
"2800670","Boquim","Boquim","SE"
"2800704","Brejo Grande","Brejo Grande","SE"
"2801009","Campo do Brito","Campo do Brito","SE"
"2801108","Canhoba","Canhoba","SE"
"2801207","Canindé de São Francisco","Caninde de Sao Francisco","SE"
"2801306","Capela","Capela","SE"
"2801405","Carira","Carira","SE"
"2801504","Carmópolis","Carmopolis","SE"
"2801603","Cedro de São João","Cedro de Sao Joao","SE"
"2801702","Cristinápolis","Cristinapolis","SE"
"2801900","Cumbe","Cumbe","SE"
"2802007","Divina Pastora","Divina Pastora","SE"
"2802106","Estância","Estancia","SE"
"2802205","Feira Nova","Feira Nova","SE"
"2802304","Frei Paulo","Frei Paulo","SE"
"2802403","Gararu","Gararu","SE"
"2802502","General Maynard","General Maynard","SE"
"2802601","Gracho Cardoso","Gracho Cardoso","SE"
"2802700","Ilha das Flores","Ilha das Flores","SE"
"2802809","Indiaroba","Indiaroba","SE"
"2802908","Itabaiana","Itabaiana","SE"
"2803005","Itabaianinha","Itabaianinha","SE"
"2803104","Itabi","Itabi","SE"
"2803203","Itaporanga d'Ajuda","Itaporanga d'Ajuda","SE"
"2803302","Japaratuba","Japaratuba","SE"
"2803401","Japoatã","Japoata","SE"
"2803500","Lagarto","Lagarto","SE"
"2803609","Laranjeiras","Laranjeiras","SE"
"2803708","Macambira","Macambira","SE"
"2803807","Malhada dos Bois","Malhada dos Bois","SE"
"2803906","Malhador","Malhador","SE"
"2804003","Maruim","Maruim","SE"
"2804102","Moita Bonita","Moita Bonita","SE"
"2804201","Monte Alegre de Sergipe","Monte Alegre de Sergipe","SE"
"2804300","Muribeca","Muribeca","SE"
"2804409","Neópolis","Neopolis","SE"
"2804458","Nossa Senhora Aparecida","Nossa Senhora Aparecida","SE"
"2804508","Nossa Senhora da Glória","Nossa Senhora da Gloria","SE"
"2804607","Nossa Senhora das Dores","Nossa Senhora das Dores","SE"
"2804706","Nossa Senhora de Lourdes","Nossa Senhora de Lourdes","SE"
"2804805","Nossa Senhora do Socorro","Nossa Senhora do Socorro","SE"
"2804904","Pacatuba","Pacatuba","SE"
"2805000","Pedra Mole","Pedra Mole","SE"
"2805109","Pedrinhas","Pedrinhas","SE"
"2805208","Pinhão","Pinhao","SE"
"2805307","Pirambu","Pirambu","SE"
"2805406","Poço Redondo","Poco Redondo","SE"
"2805505","Poço Verde","Poco Verde","SE"
"2805604","Porto da Folha","Porto da Folha","SE"
"2805703","Propriá","Propria","SE"
"2805802","Riachão do Dantas","Riachao do Dantas","SE"
"2805901","Riachuelo","Riachuelo","SE"
"2806008","Ribeirópolis","Ribeiropolis","SE"
"2806107","Rosário do Catete","Rosario do Catete","SE"
"2806206","Salgado","Salgado","SE"
"2806305","Santa Luzia do Itanhy","Santa Luzia do Itanhy","SE"
"2806404","Santana do São Francisco","Santana do Sao Francisco","SE"
"2806503","Santa Rosa de Lima","Santa Rosa de Lima","SE"
"2806602","Santo Amaro das Brotas","Santo Amaro das Brotas","SE"
"2806701","São Cristóvão","Sao Cristovao","SE"
"2806800","São Domingos","Sao Domingos","SE"
"2806909","São Francisco","Sao Francisco","SE"
"2807006","São Miguel do Aleixo","Sao Miguel do Aleixo","SE"
"2807105","Simão Dias","Simao Dias","SE"
"2807204","Siriri","Siriri","SE"
"2807303","Telha","Telha","SE"
"2807402","Tobias Barreto","Tobias Barreto","SE"
"2807501","Tomar do Geru","Tomar do Geru","SE"
"2807600","Umbaúba","Umbauba","SE"
"3500105","Adamantina","Adamantina","SP"
"3500204","Adolfo","Adolfo","SP"
"3500303","Aguaí","Aguai","SP"
"3500402","Águas da Prata","Aguas da Prata","SP"
"3500501","Águas de Lindóia","Aguas de Lindoia","SP"
"3500550","Águas de Santa Bárbara","Aguas de Santa Barbara","SP"
"3500600","Águas de São Pedro","Aguas de Sao Pedro","SP"
"3500709","Agudos","Agudos","SP"
"3500758","Alambari","Alambari","SP"
"3500808","Alfredo Marcondes","Alfredo Marcondes","SP"
"3500907","Altair","Altair","SP"
"3501004","Altinópolis","Altinopolis","SP"
"3501103","Alto Alegre","Alto Alegre","SP"
"3501152","Alumínio","Aluminio","SP"
"3501202","Álvares Florence","Alvares Florence","SP"
"3501301","Álvares Machado","Alvares Machado","SP"
"3501400","Álvaro de Carvalho","Alvaro de Carvalho","SP"
"3501509","Alvinlândia","Alvinlandia","SP"
"3501608","Americana","Americana","SP"
"3501707","Américo Brasiliense","Americo Brasiliense","SP"
"3501806","Américo de Campos","Americo de Campos","SP"
"3501905","Amparo","Amparo","SP"
"3502002","Analândia","Analandia","SP"
"3502101","Andradina","Andradina","SP"
"3502200","Angatuba","Angatuba","SP"
"3502309","Anhembi","Anhembi","SP"
"3502408","Anhumas","Anhumas","SP"
"3502507","Aparecida","Aparecida","SP"
"3502606","Aparecida d'Oeste","Aparecida d'Oeste","SP"
"3502705","Apiaí","Apiai","SP"
"3502754","Araçariguama","Aracariguama","SP"
"3502804","Araçatuba","Aracatuba","SP"
"3502903","Araçoiaba da Serra","Aracoiaba da Serra","SP"
"3503000","Aramina","Aramina","SP"
"3503109","Arandu","Arandu","SP"
"3503158","Arapeí","Arapei","SP"
"3503208","Araraquara","Araraquara","SP"
"3503307","Araras","Araras","SP"
"3503356","Arco-Íris","Arco-Iris","SP"
"3503406","Arealva","Arealva","SP"
"3503505","Areias","Areias","SP"
"3503604","Areiópolis","Areiopolis","SP"
"3503703","Ariranha","Ariranha","SP"
"3503802","Artur Nogueira","Artur Nogueira","SP"
"3503901","Arujá","Aruja","SP"
"3503950","Aspásia","Aspasia","SP"
"3504008","Assis","Assis","SP"
"3504107","Atibaia","Atibaia","SP"
"3504206","Auriflama","Auriflama","SP"
"3504305","Avaí","Avai","SP"
"3504404","Avanhandava","Avanhandava","SP"
"3504503","Avaré","Avare","SP"
"3504602","Bady Bassitt","Bady Bassitt","SP"
"3504701","Balbinos","Balbinos","SP"
"3504800","Bálsamo","Balsamo","SP"
"3504909","Bananal","Bananal","SP"
"3505005","Barão de Antonina","Barao de Antonina","SP"
"3505104","Barbosa","Barbosa","SP"
"3505203","Bariri","Bariri","SP"
"3505302","Barra Bonita","Barra Bonita","SP"
"3505351","Barra do Chapéu","Barra do Chapeu","SP"
"3505401","Barra do Turvo","Barra do Turvo","SP"
"3505500","Barretos","Barretos","SP"
"3505609","Barrinha","Barrinha","SP"
"3505708","Barueri","Barueri","SP"
"3505807","Bastos","Bastos","SP"
"3505906","Batatais","Batatais","SP"
"3506003","Bauru","Bauru","SP"
"3506102","Bebedouro","Bebedouro","SP"
"3506201","Bento de Abreu","Bento de Abreu","SP"
"3506300","Bernardino de Campos","Bernardino de Campos","SP"
"3506359","Bertioga","Bertioga","SP"
"3506409","Bilac","Bilac","SP"
"3506508","Birigui","Birigui","SP"
"3506607","Biritiba Mirim","Biritiba Mirim","SP"
"3506706","Boa Esperança do Sul","Boa Esperanca do Sul","SP"
"3506805","Bocaina","Bocaina","SP"
"3506904","Bofete","Bofete","SP"
"3507001","Boituva","Boituva","SP"
"3507100","Bom Jesus dos Perdões","Bom Jesus dos Perdoes","SP"
"3507159","Bom Sucesso de Itararé","Bom Sucesso de Itarare","SP"
"3507209","Borá","Bora","SP"
"3507308","Boracéia","Boraceia","SP"
"3507407","Borborema","Borborema","SP"
"3507456","Borebi","Borebi","SP"
"3507506","Botucatu","Botucatu","SP"
"3507605","Bragança Paulista","Braganca Paulista","SP"
"3507704","Braúna","Brauna","SP"
"3507753","Brejo Alegre","Brejo Alegre","SP"
"3507803","Brodowski","Brodowski","SP"
"3507902","Brotas","Brotas","SP"
"3508009","Buri","Buri","SP"
"3508108","Buritama","Buritama","SP"
"3508207","Buritizal","Buritizal","SP"
"3508306","Cabrália Paulista","Cabralia Paulista","SP"
"3508405","Cabreúva","Cabreuva","SP"
"3508504","Caçapava","Cacapava","SP"
"3508603","Cachoeira Paulista","Cachoeira Paulista","SP"
"3508702","Caconde","Caconde","SP"
"3508801","Cafelândia","Cafelandia","SP"
"3508900","Caiabu","Caiabu","SP"
"3509007","Caieiras","Caieiras","SP"
"3509106","Caiuá","Caiua","SP"
"3509205","Cajamar","Cajamar","SP"
"3509254","Cajati","Cajati","SP"
"3509304","Cajobi","Cajobi","SP"
"3509403","Cajuru","Cajuru","SP"
"3509452","Campina do Monte Alegre","Campina do Monte Alegre","SP"
"3509502","Campinas","Campinas","SP"
"3509601","Campo Limpo Paulista","Campo Limpo Paulista","SP"
"3509700","Campos do Jordão","Campos do Jordao","SP"
"3509809","Campos Novos Paulista","Campos Novos Paulista","SP"
"3509908","Cananéia","Cananeia","SP"
"3509957","Canas","Canas","SP"
"3510005","Cândido Mota","Candido Mota","SP"
"3510104","Cândido Rodrigues","Candido Rodrigues","SP"
"3510153","Canitar","Canitar","SP"
"3510203","Capão Bonito","Capao Bonito","SP"
"3510302","Capela do Alto","Capela do Alto","SP"
"3510401","Capivari","Capivari","SP"
"3510500","Caraguatatuba","Caraguatatuba","SP"
"3510609","Carapicuíba","Carapicuiba","SP"
"3510708","Cardoso","Cardoso","SP"
"3510807","Casa Branca","Casa Branca","SP"
"3510906","Cássia dos Coqueiros","Cassia dos Coqueiros","SP"
"3511003","Castilho","Castilho","SP"
"3511102","Catanduva","Catanduva","SP"
"3511201","Catiguá","Catigua","SP"
"3511300","Cedral","Cedral","SP"
"3511409","Cerqueira César","Cerqueira Cesar","SP"
"3511508","Cerquilho","Cerquilho","SP"
"3511607","Cesário Lange","Cesario Lange","SP"
"3511706","Charqueada","Charqueada","SP"
"3511904","Clementina","Clementina","SP"
"3512001","Colina","Colina","SP"
"3512100","Colômbia","Colombia","SP"
"3512209","Conchal","Conchal","SP"
"3512308","Conchas","Conchas","SP"
"3512407","Cordeirópolis","Cordeiropolis","SP"
"3512506","Coroados","Coroados","SP"
"3512605","Coronel Macedo","Coronel Macedo","SP"
"3512704","Corumbataí","Corumbatai","SP"
"3512803","Cosmópolis","Cosmopolis","SP"
"3512902","Cosmorama","Cosmorama","SP"
"3513009","Cotia","Cotia","SP"
"3513108","Cravinhos","Cravinhos","SP"
"3513207","Cristais Paulista","Cristais Paulista","SP"
"3513306","Cruzália","Cruzalia","SP"
"3513405","Cruzeiro","Cruzeiro","SP"
"3513504","Cubatão","Cubatao","SP"
"3513603","Cunha","Cunha","SP"
"3513702","Descalvado","Descalvado","SP"
"3513801","Diadema","Diadema","SP"
"3513850","Dirce Reis","Dirce Reis","SP"
"3513900","Divinolândia","Divinolandia","SP"
